fp_int_id,cp_level,cp_r_citing_zero,cp_r_citing_nonzero,tr_citing,cp_r_cited_zero,cp_r_cited_nonzero,tr_cited
152,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0
155,1,1,0,0,0,1,1
156,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0
160,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0
